@relation example1

@attribute name string
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric

@data
'sample21',2.590020e+001,-3.640803e-001,8.904007e+000,-2.015038e+001,2.225261e+001,4.483485e+001,-1.098300e+001,-9.783723e+000,9.110497e+000,3.953851e+000,8.281840e+000,5.737621e+000,-9.922219e+000,2.599143e+000
'sample21',3.825585e+001,5.528340e-001,3.918985e-001,-2.887681e+001,7.154710e+000,4.038838e+001,-7.112752e+000,-9.891190e+000,6.798866e+000,6.566741e+000,1.145383e+001,1.508402e+000,-1.145973e+001,-8.171716e-001
'sample21',4.331749e+001,-4.547651e+000,-7.175519e+000,-3.568232e+001,3.035035e-001,4.594936e+001,-3.947878e+000,-9.771401e+000,6.352533e+000,1.746935e+000,1.312460e+001,1.649913e+000,-9.655517e+000,-2.017300e+000
'sample21',4.218159e+001,-6.784776e+000,-5.380903e+000,-3.649612e+001,-6.080576e+000,4.627173e+001,-3.454730e+000,-1.226971e+001,5.534147e+000,1.502110e+000,1.478858e+001,3.866408e+000,-7.962729e+000,-3.410548e+000
'sample21',4.311274e+001,-8.311730e+000,2.990405e-002,-4.075402e+001,-1.148627e+001,4.842662e+001,-8.445291e+000,-9.768225e+000,4.833834e+000,2.282669e-001,1.880085e+001,3.679594e+000,-4.557518e+000,-5.953836e+000
'sample21',4.178754e+001,-4.425893e+000,1.009825e+000,-4.215883e+001,-1.483361e+001,4.569405e+001,-8.415615e+000,-1.081825e+001,4.374054e+000,1.523358e+000,1.879862e+001,5.853165e+000,-1.724595e+000,-6.627474e+000
'sample21',4.383187e+001,-3.792590e+000,4.871056e+000,-4.435657e+001,-1.768521e+001,4.577998e+001,-1.091940e+001,-1.192626e+001,2.566957e+000,2.385145e+000,2.025062e+001,6.511614e+000,1.360438e+000,-6.284738e+000
'sample21',4.349052e+001,-1.679285e+000,5.895037e+000,-4.329253e+001,-1.627532e+001,4.317003e+001,-1.147562e+001,-1.597078e+001,9.222085e-001,2.865830e+000,2.049716e+001,1.075947e+001,4.494284e-001,-2.989428e+000
'sample21',4.439367e+001,-1.961428e+000,8.915475e+000,-4.124765e+001,-1.381149e+001,4.151271e+001,-1.498316e+001,-1.913770e+001,-2.285485e+000,6.116711e+000,2.252355e+001,1.232442e+001,-1.792514e+000,-2.313637e+000
'sample21',4.434196e+001,-2.388264e-001,1.004638e+001,-3.575169e+001,-1.060624e+001,3.490355e+001,-1.926805e+001,-1.852015e+001,-5.267426e+000,1.407838e+001,2.149536e+001,9.376188e+000,-3.653683e+000,-3.204778e+000
'sample21',4.273880e+001,3.916254e+000,9.949031e+000,-2.851574e+001,-5.268412e+000,2.397252e+001,-2.514467e+001,-1.500671e+001,-2.794662e+000,1.761287e+001,2.010988e+001,2.923810e+000,-5.003680e+000,-2.522489e+000
'sample21',4.265159e+001,7.624550e+000,1.104018e+001,-2.520167e+001,2.938903e+000,1.638042e+001,-3.437025e+001,-7.077422e+000,-3.691837e+000,1.990018e+001,1.626375e+001,-6.354944e+000,2.594534e-001,-4.692207e+000
'sample21',3.943405e+001,1.395522e+001,1.129686e+001,-1.985586e+001,1.056035e+001,1.017797e+001,-3.744989e+001,-6.985220e+000,-2.144952e+000,1.284599e+001,1.488227e+001,-1.013270e+001,2.486159e+000,-2.150294e+000
'sample21',3.171290e+001,2.171979e+001,1.641459e+001,-1.909169e+001,2.136415e+001,3.412500e+000,-3.656826e+001,-7.960154e+000,-5.497056e+000,1.126882e+001,9.138642e+000,-6.713428e+000,2.692037e+000,1.365733e+000
'sample21',2.014392e+001,3.278750e+001,2.142029e+001,-1.515015e+001,2.876877e+001,-7.331851e+000,-3.181781e+001,-9.920466e+000,-4.640666e+000,7.028984e+000,8.584712e+000,-2.304099e+000,3.572722e-001,4.811004e+000
'sample21',9.197127e+000,4.368730e+001,2.638856e+001,-1.715911e+001,3.884178e+001,-1.721223e+001,-3.023224e+001,-8.340852e+000,-2.628989e+000,5.401836e+000,3.585109e+000,5.638720e+000,4.381610e-001,3.241587e+000
'sample21',4.231058e+000,4.883121e+001,2.839075e+001,-1.726963e+001,4.202993e+001,-2.378287e+001,-3.078580e+001,-4.406415e+000,-1.159002e+000,4.083590e+000,-3.859429e-001,4.816130e+000,7.101555e+000,-1.426795e+000
'sample21',4.075057e+000,4.748904e+001,2.710256e+001,-1.461648e+001,3.890538e+001,-2.198899e+001,-3.382114e+001,-4.585843e+000,1.909766e+000,-2.462833e+000,-7.422006e-001,4.817841e+000,1.114390e+001,-1.589321e+000
'sample21',6.660713e+000,4.239562e+001,2.869214e+001,-1.246826e+001,3.012759e+001,-2.192755e+001,-3.273605e+001,-1.417444e+000,-1.960670e+000,-3.094537e+000,-1.949860e+000,2.447781e+000,1.585177e+001,-4.986288e-001
'sample21',1.148826e+001,3.621230e+001,2.723275e+001,-8.371827e+000,2.354832e+001,-1.968091e+001,-3.436271e+001,-2.488227e+000,1.455054e-001,-8.929043e+000,1.723199e+000,3.202337e+000,1.463653e+001,1.491867e+000
'sample21',1.850247e+001,2.956528e+001,2.792635e+001,-6.392097e+000,2.105308e+001,-2.109205e+001,-3.152155e+001,-4.952435e+000,-4.318881e-001,-8.163100e+000,1.208107e+000,1.969626e+000,1.395212e+001,3.354659e+000
'sample21',2.899135e+001,2.450500e+001,2.308200e+001,-3.681547e+000,1.925736e+001,-1.161072e+001,-3.084081e+001,-1.036103e+001,2.361372e+000,-8.487212e+000,6.773337e+000,-4.929628e+000,1.119127e+001,4.769605e+000
'sample21',3.553193e+001,2.273772e+001,2.325336e+001,3.032666e-001,1.703144e+001,-1.476767e+000,-2.775099e+001,-1.491507e+001,-1.884107e+000,-4.868005e+000,1.051750e+001,-9.320187e+000,5.658071e+000,6.461589e+000
'sample21',3.785798e+001,2.635760e+001,2.559006e+001,4.785890e+000,1.323652e+001,4.483803e+000,-2.512628e+001,-1.384249e+001,-6.005938e+000,-3.610126e+000,1.232070e+001,-9.841049e+000,7.152833e-001,6.453716e+000
'sample21',3.548618e+001,2.531041e+001,3.090789e+001,8.252562e+000,1.185809e+001,5.774040e+000,-2.810608e+001,-1.036865e+001,-7.069326e+000,-5.530190e+000,1.706098e+001,-1.300576e+001,-1.652618e+000,8.989251e+000
'sample21',3.498800e+001,2.249154e+001,3.166376e+001,3.668459e+000,6.275223e+000,8.355183e+000,-2.978241e+001,-8.247815e+000,-6.046843e+000,-6.625774e+000,2.553073e+001,-2.190152e+001,3.299810e+000,9.419538e+000
'sample21',3.646788e+001,1.285853e+001,3.012649e+001,-5.121524e+000,6.573996e+000,8.341298e+000,-3.108213e+001,-9.838448e+000,-3.032313e+000,-1.489775e+000,2.647411e+001,-3.006922e+001,1.144880e+001,8.293908e+000
'sample21',3.896389e+001,6.557730e+000,2.664122e+001,-9.702071e+000,1.234126e+000,7.581131e+000,-3.091643e+001,-1.502639e+001,1.277790e+000,2.569433e+000,2.752245e+001,-3.390469e+001,1.903218e+001,3.411669e+000
'sample21',4.088491e+001,2.755157e+000,2.189653e+001,-8.370139e+000,-2.008400e+000,3.707669e+000,-2.921461e+001,-1.713689e+001,4.582774e+000,9.225239e+000,1.995398e+001,-2.982484e+001,2.087318e+001,8.935642e-001
'sample21',4.236804e+001,4.250530e+000,1.597704e+001,-5.867391e+000,-7.088570e+000,5.633172e+000,-2.921480e+001,-1.722202e+001,4.712381e+000,1.528140e+001,1.994490e+001,-2.889264e+001,1.986441e+001,-9.304960e-001
'sample21',4.183479e+001,8.580475e+000,1.386650e+001,-8.444439e+000,-4.923296e+000,4.426271e+000,-2.784261e+001,-1.065832e+001,2.931020e+000,1.837733e+001,1.407249e+001,-1.874625e+001,1.205360e+001,-4.090347e-001
'sample21',3.828459e+001,1.391880e+001,1.621091e+001,-7.943670e+000,3.477962e+000,1.365271e+000,-2.716440e+001,-6.246458e+000,2.355535e+000,2.248266e+001,8.519450e+000,-1.162874e+001,7.935856e+000,-2.841117e+000
'sample21',2.787050e+001,1.810527e+001,2.047547e+001,1.666459e+000,1.261941e+001,4.389538e+000,-2.301136e+001,-5.249879e+000,3.877491e+000,1.640256e+001,2.493211e+000,-3.003895e+000,6.025330e+000,7.389157e-001
'sample21',1.209754e+001,1.702100e+001,2.095219e+001,1.351737e+001,1.631793e+001,1.049403e+001,-1.085253e+001,-2.717423e+000,5.984636e+000,1.539132e+001,1.466224e+000,3.825401e+000,9.179866e+000,-4.464277e-001
'sample21',-3.225007e+000,1.043557e+001,1.833881e+001,1.699633e+001,1.313140e+001,1.985607e+001,3.774161e-001,2.833260e+000,1.196451e+001,1.010561e+001,6.882041e+000,6.047735e+000,1.192486e+001,1.849212e+000
'sample21',-1.418299e+001,2.374140e+000,1.129846e+001,1.074767e+001,4.551267e+000,1.945392e+001,5.439312e+000,1.014877e+001,1.229831e+001,5.826448e+000,1.072110e+001,1.101653e+001,1.386567e+001,4.078940e+000
'sample21',-1.743974e+001,-2.958292e+000,6.458359e+000,3.615479e+000,-8.036046e-001,1.633733e+001,-5.911210e-001,5.152575e+000,1.173341e+001,5.806624e+000,1.308071e+001,9.379033e+000,1.413835e+001,1.018089e+001
'sample21',-1.816187e+001,-6.797192e+000,1.587197e+000,-6.533130e-002,-5.719991e+000,1.265007e+001,-3.939623e+000,9.489166e-001,9.511903e+000,2.797175e+000,1.060078e+001,1.157840e+001,1.496205e+001,1.183275e+001
'sample21',-1.797421e+001,-9.085666e+000,1.250468e+000,-4.507782e+000,-5.859627e+000,1.718763e+001,-2.736185e+000,-7.724590e+000,8.278638e+000,3.471747e+000,1.186897e+001,1.142237e+001,1.374890e+001,8.798071e+000
'sample21',-1.478147e+001,-9.873559e+000,-5.159270e-001,-7.149675e+000,-5.923986e-001,1.736882e+001,3.813588e+000,-8.689988e+000,8.768335e+000,2.218301e+000,1.022323e+001,1.268551e+001,1.404344e+001,5.531380e+000
'sample21',-4.742462e+000,-7.438087e+000,3.381744e-001,-8.412663e+000,5.043800e+000,1.687808e+001,6.004322e+000,-8.481460e+000,5.431067e+000,-3.047430e+000,5.320566e+000,4.123908e+000,1.125351e+001,5.567200e+000
'sample21',1.467438e+001,-3.527460e-001,2.824684e+000,-1.106567e+001,1.696124e+001,9.933389e+000,3.108389e+000,-2.729314e+000,1.287585e+001,5.911244e-001,-1.584515e+000,-7.853601e+000,7.278956e+000,7.824914e+000
'sample21',3.100952e+001,5.289095e+000,2.042841e+000,-1.735282e+001,1.966584e+001,8.789897e+000,4.276559e+000,-8.519197e-001,1.519466e+001,2.250491e+000,-7.054097e+000,-1.802967e+001,3.834737e+000,1.051892e+001
'sample21',4.130706e+001,6.150898e+000,-1.094758e+000,-2.603089e+001,2.596089e+001,9.913687e+000,5.891514e+000,-5.706617e+000,2.053945e+001,8.851567e+000,-7.883087e+000,-1.776188e+001,2.667552e+000,1.167633e+001
'sample21',4.342863e+001,-1.958890e+000,-7.433092e+000,-2.877072e+001,2.359100e+001,1.205099e+001,1.323445e+001,-1.143392e+001,1.490375e+001,1.062587e+001,-6.067963e+000,-1.714860e+001,2.958193e+000,1.117616e+001
'sample21',4.272067e+001,-7.435455e+000,-1.253697e+001,-2.793577e+001,2.665062e+001,1.370828e+001,1.213221e+001,-1.288877e+001,1.043938e+001,1.196427e+001,-4.339211e+000,-1.963997e+001,4.501753e+000,8.592946e+000
'sample21',4.284470e+001,-1.246035e+001,-1.640200e+001,-2.365163e+001,2.668600e+001,1.225348e+001,1.458381e+001,-1.455260e+001,6.561390e+000,1.411618e+001,-1.233956e+000,-2.284706e+001,5.587237e+000,8.176443e+000
'sample21',4.132218e+001,-1.324046e+001,-1.919081e+001,-2.137181e+001,2.645057e+001,1.469904e+001,1.053639e+001,-1.277189e+001,5.553790e+000,1.406992e+001,-1.498694e-001,-2.135426e+001,4.302681e+000,8.150416e+000
'sample21',4.221921e+001,-1.565678e+001,-1.764969e+001,-2.184040e+001,2.742858e+001,1.555519e+001,1.073862e+001,-1.532751e+001,7.533605e+000,1.384191e+001,-1.798769e-001,-1.833174e+001,9.984443e-001,1.063350e+001
'sample21',4.257486e+001,-1.392349e+001,-1.463854e+001,-2.560171e+001,2.652543e+001,2.150980e+001,7.522944e+000,-1.671469e+001,8.335259e+000,1.592669e+001,-7.113605e-001,-1.642768e+001,-8.154702e-001,1.010738e+001
'sample21',4.438073e+001,-1.099836e+001,-1.060727e+001,-2.970468e+001,2.392236e+001,2.519165e+001,8.728307e+000,-2.067697e+001,9.065309e+000,1.964463e+001,-3.088255e+000,-1.431440e+001,-1.889655e+000,9.328475e+000
'sample21',4.543734e+001,-6.399664e+000,-6.796361e+000,-3.051198e+001,1.684014e+001,2.695534e+001,1.152999e+001,-2.291747e+001,7.145373e+000,2.306225e+001,-2.509768e+000,-1.331410e+001,-2.718528e+000,5.731863e+000
'sample21',4.507341e+001,-1.007001e+000,-1.869560e+000,-3.113556e+001,1.217128e+001,2.380568e+001,9.142976e+000,-1.628791e+001,7.731665e+000,1.949944e+001,-3.342959e+000,-7.037522e+000,-6.448170e+000,5.299035e+000
'sample21',4.254334e+001,4.121313e+000,3.652485e+000,-3.097536e+001,1.125043e+001,1.759674e+001,5.114057e+000,-1.124916e+001,1.282972e+001,1.472330e+001,-2.952927e+000,-3.359353e+000,-6.091109e+000,2.708668e+000
'sample21',3.968660e+001,8.743131e+000,8.525529e+000,-3.171343e+001,1.271432e+001,1.641578e+001,-4.172637e+000,-6.653925e+000,1.704214e+001,9.149328e+000,-1.262046e+000,4.051268e+000,-1.180872e+001,4.437866e+000
'sample21',3.944960e+001,1.211459e+001,6.463136e+000,-3.100699e+001,1.585225e+001,1.410175e+001,-4.166207e+000,-1.158639e+001,1.564223e+001,1.430922e+001,-4.084479e-001,6.112287e+000,-1.488905e+001,5.039057e+000
'sample21',4.243618e+001,1.372511e+001,2.756411e+000,-3.214631e+001,1.298468e+001,2.045267e+001,-7.669958e+000,-9.836991e+000,9.189458e+000,1.771750e+001,2.296138e-001,6.063814e+000,-1.596633e+001,5.299954e+000
'sample21',4.714545e+001,1.323536e+001,-3.329129e+000,-3.360247e+001,1.125045e+001,2.484727e+001,-9.026724e+000,-8.694005e+000,2.455280e+000,2.458190e+001,-1.034963e+000,-8.408318e-001,-8.701049e+000,5.173998e-001
'sample21',4.865515e+001,1.175244e+001,-4.509706e+000,-3.315326e+001,5.514671e+000,3.207888e+001,-1.600770e+001,-6.003760e+000,2.351013e+000,2.267365e+001,-1.737293e-002,-6.572626e+000,-2.290741e+000,-2.436634e+000
'sample21',4.999617e+001,1.016330e+001,-4.525115e+000,-3.072414e+001,4.090116e+000,3.469566e+001,-1.755003e+001,-4.877639e+000,1.067654e+000,1.599848e+001,5.851715e+000,-9.089150e+000,-3.649176e+000,-7.933367e+000
'sample21',4.724690e+001,1.188428e+001,-4.078016e-001,-1.834202e+001,6.258193e+000,3.022595e+001,-1.602609e+001,-4.981657e+000,4.342096e+000,2.882209e+000,9.239750e-001,-6.050177e+000,-5.654121e+000,-4.853426e+000
'sample21',4.940986e+001,1.433350e+001,2.182855e+000,-4.428166e+000,7.859701e+000,2.258698e+001,-1.091631e+001,-9.779424e+000,-7.994925e+000,-4.333375e+000,6.573678e+000,-2.384009e+000,-5.359612e+000,-1.104342e+001
'sample21',4.888874e+001,1.514681e+001,5.665461e+000,5.143702e+000,1.139962e+001,1.708822e+001,-8.644805e+000,-2.000923e+001,-1.628569e+001,-5.638668e+000,5.443177e+000,2.099669e+000,-3.121469e+000,-1.128351e+001
'sample21',4.978780e+001,9.242606e+000,8.900294e+000,4.792282e+000,9.376864e+000,1.950806e+001,-1.183962e+001,-2.452826e+001,-2.551981e+001,-5.818054e+000,1.271022e+001,6.411531e+000,-3.843231e+000,-1.895484e+001
'sample21',4.700956e+001,-9.301373e-001,1.156205e+001,-5.283619e-001,9.727414e+000,2.732505e+001,-1.933139e+001,-2.010494e+001,-2.088985e+001,-7.243513e+000,9.374553e+000,4.253503e+000,-5.209892e+000,-2.036671e+001
'sample21',4.490672e+001,-5.966430e+000,1.234177e+001,-5.169887e+000,1.022076e+001,3.200093e+001,-2.264899e+001,-1.366713e+001,-1.373436e+001,-7.998067e+000,8.037894e+000,1.167341e+000,-8.107571e+000,-2.521165e+001
'sample21',4.542410e+001,-3.099406e+000,9.352289e+000,-1.031827e+001,1.559467e+001,3.271248e+001,-2.484456e+001,-7.974111e+000,-8.986145e+000,-7.292461e+000,8.336283e+000,-5.105871e+000,-1.092984e+001,-2.281409e+001
'sample21',4.550447e+001,3.650109e+000,9.040080e+000,-9.809442e+000,1.735318e+001,2.906845e+001,-2.395090e+001,-6.221666e+000,-4.601776e+000,-6.201373e+000,7.738684e+000,-6.263130e+000,-1.503410e+001,-2.008679e+001
'sample21',4.591800e+001,5.384594e+000,1.025583e+001,-1.209621e+001,1.912350e+001,2.575122e+001,-2.654953e+001,-2.522531e+000,-4.579947e+000,-5.445792e+000,8.130254e+000,-1.029514e+001,-1.408482e+001,-1.363895e+001
'sample21',4.259674e+001,-1.510839e+000,1.558833e+001,-1.090150e+001,1.591060e+001,2.462643e+001,-3.094639e+001,1.713039e+000,-1.506047e+000,-6.902340e+000,1.126162e+001,-1.612287e+001,-9.178825e+000,-1.324504e+001
'sample21',4.017761e+001,-4.636757e+000,2.162573e+001,-7.578943e+000,1.401957e+001,2.092515e+001,-3.432771e+001,2.222303e+000,-4.501673e+000,-3.811223e+000,1.609621e+001,-2.361801e+001,-3.128036e+000,-1.190156e+001
'sample21',4.027305e+001,2.618335e-001,2.335799e+001,3.633349e+000,8.609145e+000,1.248867e+001,-2.834380e+001,-3.502838e+000,-1.058343e+001,2.696599e+000,1.635676e+001,-2.591482e+001,3.808585e+000,-1.204348e+001
'sample21',4.370317e+001,1.433907e+001,2.238607e+001,1.258211e+001,3.523449e+000,4.478049e+000,-1.661954e+001,-1.207874e+001,-1.809536e+001,8.179901e+000,1.239068e+001,-1.751131e+001,5.838820e+000,-8.097447e+000
'sample21',4.280033e+001,2.459792e+001,2.169528e+001,1.688694e+001,6.000240e+000,2.334558e+000,-4.548939e+000,-1.286880e+001,-2.012441e+001,5.802759e+000,4.657673e+000,-7.373117e+000,9.393101e+000,-2.345574e+000
'sample21',3.743126e+001,2.645215e+001,2.051035e+001,1.677745e+001,1.026734e+001,4.561055e+000,4.869991e-001,-5.937759e+000,-1.641331e+001,-2.132135e+000,2.643955e+000,1.513946e+000,1.174703e+001,4.930588e+000
'sample21',2.706630e+001,1.202384e+001,2.179007e+001,6.023248e+000,1.585529e+001,8.229358e+000,1.445233e+000,1.194901e-001,-9.717741e+000,-2.943560e-001,3.849800e+000,2.067872e+000,1.174146e+001,5.951153e+000
'sample21',1.907128e+001,2.154705e+000,1.657092e+001,-9.210064e+000,1.627834e+001,5.467057e+000,-1.718153e+000,-2.332060e-001,-6.371111e+000,4.372118e+000,6.606532e+000,3.728994e+000,9.043491e+000,8.167850e+000
'sample21',1.545484e+001,-5.251018e+000,1.412662e+001,-1.806186e+001,2.048260e+001,5.519141e+000,-3.792368e+000,5.471833e+000,4.348185e+000,1.087750e+001,6.260611e+000,-4.246086e-001,8.294113e+000,4.978977e+000
'sample21',1.976528e+001,1.083043e+000,1.607519e+001,-1.413920e+001,2.474137e+001,4.268866e+000,-7.720361e+000,1.121367e+001,8.048018e+000,1.355058e+001,-4.163651e-001,-7.606853e+000,8.965724e+000,6.325047e+000
'sample21',2.617862e+001,3.170820e+000,1.856064e+001,-7.704527e+000,2.521817e+001,6.243441e+000,-3.817922e+000,1.551857e+001,1.213604e+001,2.323257e+001,-8.653071e+000,-1.071935e+001,1.266889e+001,2.219201e+000
'sample21',3.139252e+001,5.368345e+000,1.817890e+001,-9.141171e+000,2.623420e+001,6.306427e+000,-5.925178e+000,1.295113e+001,8.575381e+000,2.884460e+001,-1.463829e+001,-9.894495e+000,8.553146e+000,6.569079e+000
'sample21',3.489050e+001,5.445137e+000,7.756500e+000,-1.472683e+001,2.229519e+001,7.315848e+000,3.694849e+000,7.346372e+000,4.528589e+000,3.418236e+001,-1.916301e+001,-3.211913e+000,6.081294e+000,7.765087e+000
'sample21',3.910360e+001,2.801690e+000,4.530288e-001,-2.137598e+001,2.090347e+001,1.301565e+001,7.848309e+000,2.765978e+000,4.115170e+000,3.073405e+001,-1.906562e+001,-3.633500e+000,5.279458e-001,1.173172e+001
'sample21',4.267611e+001,-1.153929e+000,-1.653048e+000,-2.853653e+001,1.827365e+001,1.603128e+001,1.633131e+001,-7.554170e+000,4.624591e+000,3.194998e+001,-2.047367e+001,-4.442198e+000,-1.725811e+000,1.237708e+001
'sample21',4.519482e+001,-4.489382e+000,-2.966709e+000,-3.293618e+001,2.042142e+001,1.877201e+001,1.077643e+001,-1.105430e+001,1.042048e+001,3.092818e+001,-1.796653e+001,-1.065003e+001,1.454667e+000,1.272242e+001
'sample21',4.696920e+001,-4.934477e+000,-3.825900e+000,-3.487764e+001,2.003512e+001,2.145753e+001,3.020747e+000,-1.188602e+001,1.557142e+001,3.085433e+001,-1.663353e+001,-1.504362e+001,4.040637e+000,1.217670e+001
'sample21',4.913098e+001,-1.670681e+000,-4.564299e+000,-3.177681e+001,1.531178e+001,2.348488e+001,-5.671619e+000,-1.023122e+001,1.642252e+001,2.708565e+001,-5.615771e+000,-2.101907e+001,6.396622e+000,9.073085e+000
'sample21',4.971523e+001,4.411086e+000,1.377472e+000,-2.745672e+001,8.601352e+000,2.831004e+001,-9.542648e+000,-1.280448e+001,1.410849e+001,2.588253e+001,6.514549e+000,-2.340183e+001,6.034967e+000,7.050379e+000
'sample21',4.795674e+001,1.432064e+001,8.319587e+000,-1.653740e+001,9.580869e+000,2.538077e+001,-7.101810e+000,-1.050545e+001,1.139291e+001,1.783029e+001,1.412575e+001,-1.777576e+001,3.754629e+000,6.413368e+000
'sample21',4.217930e+001,2.308382e+001,1.771281e+001,-8.308582e-001,1.617484e+001,2.558280e+001,-1.411937e+000,-7.338991e+000,5.535685e+000,1.029710e+001,8.874866e+000,-9.447522e+000,3.371727e+000,5.967030e+000
'sample21',3.848592e+001,2.870329e+001,2.236211e+001,1.088534e+001,2.046437e+001,2.001333e+001,2.004813e+000,-7.433300e+000,2.005015e+000,5.497715e+000,5.446154e+000,3.800643e-001,1.562325e+000,5.347147e+000
'sample21',4.138057e+001,2.589590e+001,1.880758e+001,5.316203e+000,1.739949e+001,2.194533e+001,-9.132873e-001,-1.148584e+001,1.052788e+000,7.988676e+000,6.523785e+000,-1.950040e+000,2.736506e+000,5.255454e+000
'sample21',4.678820e+001,1.740933e+001,9.103203e+000,-7.984548e+000,7.885941e+000,2.131280e+001,-7.766475e+000,-1.537402e+001,6.412479e+000,1.285656e+001,1.366473e+001,-2.419389e+000,-1.382774e-001,5.838618e+000
'sample21',4.968427e+001,3.226072e+000,4.086238e-001,-2.206915e+001,2.072923e+000,2.496404e+001,-1.104187e+001,-1.125193e+001,1.066837e+001,1.572470e+001,1.539579e+001,-9.923419e+000,-1.172713e+000,4.001399e+000
'sample21',4.623669e+001,-1.088246e+001,-3.092498e-001,-2.755922e+001,5.547707e-001,2.821609e+001,-1.102926e+001,-5.768524e+000,9.548799e+000,1.776587e+001,1.657351e+001,-1.720672e+001,-1.347623e+000,-1.226193e-001
'sample21',4.177756e+001,-2.198309e+001,3.316420e-002,-3.099380e+001,4.164382e+000,3.388492e+001,-8.496801e+000,-2.601482e+000,6.441869e+000,2.032049e+001,1.297357e+001,-2.653440e+001,6.436377e-001,-2.148277e-001
'sample21',3.820937e+001,-2.727602e+001,-8.222297e-001,-3.159656e+001,9.035901e+000,3.486597e+001,-2.461565e+000,-6.970582e+000,9.045446e+000,1.516879e+001,1.457488e+001,-3.464774e+001,4.532839e+000,5.662773e-001
'sample21',3.801953e+001,-2.377378e+001,-7.912165e+000,-2.382315e+001,1.144781e+001,3.315479e+001,5.130863e+000,-1.225110e+001,7.430570e+000,1.537894e+001,1.016375e+001,-3.232138e+001,3.085627e+000,5.032011e+000
'sample21',3.991222e+001,-1.590372e+001,-1.043060e+001,-1.688677e+001,9.366195e+000,2.886920e+001,1.473090e+001,-1.477610e+001,7.343174e+000,1.464960e+001,9.761852e+000,-2.981024e+001,8.071713e-001,5.695525e+000
'sample21',4.292093e+001,-7.350434e+000,-1.277858e+001,-1.538198e+001,8.909934e+000,3.068530e+001,1.953146e+001,-1.387868e+001,1.992257e-001,1.593283e+001,3.545784e+000,-2.121970e+001,-3.982206e+000,9.607526e+000
